MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Klopeiner See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2017;0,1;0,1;0,1;4
Klopeiner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,007702;0,011262;0,009346;4
Klopeiner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;20;2017;0,008908;0,012494;0,011064;4
Klopeiner See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2017;0,0215;0,0901;0,0601;4
Klopeiner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2017;0,013507;0,023187;0,017571;4
Klopeiner See [tief.St.];pH;pH-Wert;;1;1;2017;7,75;8,2;7,9625;4
Klopeiner See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;20;2017;0,286371;0,706761;0,439696;4
Klopeiner See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,316354;0,563859;0,454976;4
Klopeiner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,00214;0,001285;4
Klopeiner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;7,4;10,3;8,925;4
Klopeiner See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;5,5;24;13,875;4
Kraiger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;8;8;8;1
Kraiger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;490;530;510;2
Kraiger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;8;8;2017;0,0495;0,487;0,26825;2
Kraiger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,00565;0,00565;0,00565;2
Kraiger See [tief.St.];O2;Sauerstoffgehalt;mg/l;8;8;2017;3;8,5;5,75;2
Kraiger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,0136;0,0139;0,01375;2
Kraiger See [tief.St.];P-ges;Phosphor gesamt;mg/l;8;8;2017;0,0127;0,0436;0,02815;2
Kraiger See [tief.St.];pH;pH-Wert;;1;1;2017;8,1;8,2;8,15;2
Kraiger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0;0;0;0
Kraiger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,001;0,001;2
Kraiger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;2,8;3,8;3,3;2
Kraiger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;20,8;21,6;21,2;2
Längsee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;3;6;4,333333;3
Längsee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;15;2017;2,535291;6,929418;4,17843;3
Längsee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;392;422;407,5;4
Längsee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;15;15;2017;1,451;2,41;1,980875;4
Längsee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,059;0,13387;0,081968;4
Längsee [tief.St.];O2;Sauerstoffgehalt;mg/l;15;15;2017;0,1;0,1;0,1;4
Längsee [tief.St.];P-ges;Phosphor gesamt;mg/l;15;15;2017;0,0331;0,0437;0,036775;4
Längsee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,008;0,0137;0,0117;4
Längsee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;13;2017;0,013641;0,020301;0,016754;4
Längsee [tief.St.];pH;pH-Wert;;1;1;2017;7,7;8;7,85;4
Längsee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;15;2017;0,253682;0,571466;0,362013;4
Längsee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,281942;0,454113;0,35419;4
Längsee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,0027;0,0018;4
Längsee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;2,3;6,2;4,85;4
Längsee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;7,5;22,8;15,575;4
Lavamünder Badeteich Südufer Steg;Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;2;2017;6;6;6;1
Lavamünder Badeteich Südufer Steg;K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;302;304;303;2
Lavamünder Badeteich Südufer Steg;NH4-N;Ammonium-Stickstoff;mg/l;2;2;2017;0,0064;0,0108;0,0086;2
Lavamünder Badeteich Südufer Steg;NO3-N;Nitrat-Stickstoff;mg/l;0;2;2017;0,00565;0,00565;0,00565;2
Lavamünder Badeteich Südufer Steg;O2;Sauerstoffgehalt;mg/l;2;2;2017;8,4;8,4;8,4;2
Lavamünder Badeteich Südufer Steg;P-ges;Phosphor gesamt;mg/l;2;2;2017;0,0159;0,0193;0,0176;2
Lavamünder Badeteich Südufer Steg;P-ges;Phosphor gesamt;mg/l;0;2;2017;0,0159;0,0193;0,0176;2
Lavamünder Badeteich Südufer Steg;pH;pH-Wert;;1;1;2017;8,3;8,3;8,3;2
Lavamünder Badeteich Südufer Steg;PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;2;2017;0,357576;0,365041;0,361309;2
Lavamünder Badeteich Südufer Steg;PO4-P;Phosphat-Phosphor;mg/l;0;2;2017;0,001;0,002;0,0015;2
Lavamünder Badeteich Südufer Steg;Sichttiefe;Sichttiefe;m;0;0;2017;3;3,4;3,2;2
Lavamünder Badeteich Südufer Steg;Wassertemperatur;Wassertemperatur;°C;0;0;2017;20,5;24,1;22,3;2
Leonharder See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;9;38;23,5;2
Leonharder See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;347;382;364,333333;3
Leonharder See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;6;6;2017;0,0053;0,1835;0,074767;3
Leonharder See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,00565;0,545364;0,233151;3
Leonharder See [tief.St.];O2;Sauerstoffgehalt;mg/l;6;6;2017;3,2;13,4;7,3;3
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,018436;0,052329;0,03655;3
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,016521;0,051743;0,034395;3
Leonharder See [tief.St.];P-ges;Phosphor gesamt;mg/l;6;6;2017;0,0239;0,054;0,0427;3
Leonharder See [tief.St.];pH;pH-Wert;;1;1;2017;7,9;8,4;8,1;3
Leonharder See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;2,04805;4,181798;3,114924;2
Leonharder See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,002436;0,002493;0,002474;3
Leonharder See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;1,2;2,8;2,166667;3
Leonharder See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;10,7;22,3;18,233333;3
Linsendorfer See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2017;3;3;3;1
Linsendorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;362;369;365,5;2
Linsendorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2017;0,0215;0,033;0,02725;2
Linsendorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2017;0,37636;0,48176;0,42906;2
Linsendorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2017;6,6;8,4;7,5;2
Linsendorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2017;0,0083;0,0224;0,01535;2
Linsendorfer See [tief.St.];pH;pH-Wert;;1;1;2017;8,2;8,2;8,2;2
Linsendorfer See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2017;0;0;0;0
Linsendorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2017;0,001;0,001;0,001;2
Linsendorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;3,5;4,7;4,1;2
Linsendorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;17,3;21,1;19,2;2
Magdalenensee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;4;2017;2;2;2;1
Magdalenensee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;526;546;536;2
Magdalenensee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;4;4;2017;0,0268;0,0618;0,0443;2
Magdalenensee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;4;2017;0,896808;1,427396;1,162102;2
Magdalenensee [tief.St.];O2;Sauerstoffgehalt;mg/l;4;4;2017;12,9;16;14,45;2
Magdalenensee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;4;2017;0,00952;0,01156;0,01054;2
Magdalenensee [tief.St.];pH;pH-Wert;;1;1;2017;8,2;8,3;8,25;2
Magdalenensee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;4;2017;0,80334;0,97328;0,88831;2
Magdalenensee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;4;2017;0,00228;0,0023;0,00229;2
Magdalenensee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;3,8;4;3,9;2
Magdalenensee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;22,2;22,3;22,25;2
Maltschacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2017;24;24;24;1
Maltschacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;229;230;229,5;2
Maltschacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2017;0,0054;0,0074;0,0064;2
Maltschacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2017;0,00565;0,014833;0,010242;2
Maltschacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2017;2,6;7,6;5,1;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2017;0,034;0,0371;0,03555;2
Maltschacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2017;0,0252;0,036042;0,030621;2
Maltschacher See [tief.St.];pH;pH-Wert;;1;1;2017;7,8;8,6;8,2;2
Maltschacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2017;2,342438;2,342438;2,342438;1
Maltschacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2017;0,001;0,001275;0,001138;2
Maltschacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;1,3;2,1;1,7;2
Maltschacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;21,4;23,4;22,4;2
Millstätter See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;2;6,25;3,5;3
Millstätter See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2017;1,748023;4,029391;2,797475;3
Millstätter See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;166;179;173,5;4
Millstätter See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2017;0,002;0,002;0,002;4
Millstätter See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,065143;0,372642;0,229211;4
Millstätter See [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2017;5,3;7,6;6,425;4
Millstätter See [tief.St.];O2;Sauerstoffgehalt;mg/l;100;100;2017;1,2;3,9;2,25;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2017;0,004096;0,012008;0,007604;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,006579;0,011383;0,008137;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;100;100;2017;0,0056;0,0115;0,0078;4
Millstätter See [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2017;0,0025;0,0119;0,00675;4
Millstätter See [tief.St.];pH;pH-Wert;;1;1;2017;7,9;8,4;8,075;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2017;0,2491;0,386232;0,329929;4
Millstätter See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,151166;0,888439;0,492331;4
Millstätter See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,001721;0,001258;4
Millstätter See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;6,3;11,1;8,325;4
Millstätter See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;6,7;19,2;12,825;4
Moosburger Mühlteich [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;1;1;2017;29;29;29;1
Moosburger Mühlteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;236;267;251,5;2
Moosburger Mühlteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2017;0,0061;0,0164;0,01125;2
Moosburger Mühlteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2017;0,00565;0,027;0,016325;2
Moosburger Mühlteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2017;7,6;10,1;8,85;2
Moosburger Mühlteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2017;0,0379;0,0438;0,04085;2
Moosburger Mühlteich [tief.St.];pH;pH-Wert;;1;1;2017;7,9;8;7,95;2
Moosburger Mühlteich [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;1;1;2017;0;0;0;0
Moosburger Mühlteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2017;0,001;0,0024;0,0017;2
Moosburger Mühlteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;1,2;1,8;1,5;2
Moosburger Mühlteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;20,6;21,8;21,2;2
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2017;2,020779;5,9939;3,528785;16
Ossiacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;2;10;4,875;8
Ossiacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;228;256;243;9
Ossiacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;45;45;2017;0,002;0,0821;0,032844;9
Ossiacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,00565;0,453209;0,202044;9
Ossiacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;45;45;2017;0,1;9;3,611111;9
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;45;2017;0,010752;0,017383;0,013452;9
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,0108;0,0217;0,014645;9
Ossiacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;45;45;2017;0,0127;0,0244;0,017567;9
Ossiacher See [tief.St.];pH;pH-Wert;;1;1;2017;7,7;8,6;8,203333;9
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2017;0,253988;1,021704;0,73294;9
Ossiacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,348986;1,623587;0,952642;9
Ossiacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,0047;0,002367;9
Ossiacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;2,8;7,9;5,433333;9
Ossiacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;5,8;24,6;16,222222;9
Pirkdorfer See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;2;2017;6;8;7;2
Pirkdorfer See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;281;290;285,5;2
Pirkdorfer See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2017;0,0077;0,1066;0,05715;2
Pirkdorfer See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2017;0,014;0,039;0,0265;2
Pirkdorfer See [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2017;7,2;9,5;8,35;2
Pirkdorfer See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2017;0,0382;0,0462;0,0422;2
Pirkdorfer See [tief.St.];pH;pH-Wert;;1;1;2017;8,3;8,4;8,35;2
Pirkdorfer See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;2;2017;0;0;0;0
Pirkdorfer See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2017;0,001;0,0027;0,00185;2
Pirkdorfer See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;0,8;0,8;0,8;2
Pirkdorfer See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;14,3;21,1;17,7;2
Pischeldorfer Badeteich [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;1;1;2017;3;6;4,5;2
Pischeldorfer Badeteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;524;606;565;2
Pischeldorfer Badeteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2017;0,0182;0,0329;0,02555;2
Pischeldorfer Badeteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2017;1,82298;3,30996;2,56647;2
Pischeldorfer Badeteich [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2017;9,9;11,3;10,6;2
Pischeldorfer Badeteich [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2017;0,0104;0,0117;0,01105;2
Pischeldorfer Badeteich [tief.St.];pH;pH-Wert;;1;1;2017;7,7;8;7,85;2
Pischeldorfer Badeteich [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;1;1;2017;0;0;0;0
Pischeldorfer Badeteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2017;0,002;0,003;0,0025;2
Pischeldorfer Badeteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;1,5;1,8;1,65;2
Pischeldorfer Badeteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;15,3;19,5;17,4;2
Pressegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;3;4;3,5;2
Pressegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;393;401;397;3
Pressegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2017;0,0123;0,0388;0,022933;3
Pressegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,239;0,44894;0,315047;3
Pressegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2017;3,7;9,3;5,7;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2017;0,006905;0,010609;0,009172;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,0069;0,0106;0,009167;3
Pressegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2017;0,0137;0,0211;0,016567;3
Pressegger See [tief.St.];pH;pH-Wert;;1;1;2017;7,71;7,8;7,77;3
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,272567;1,638431;0,975536;3
Pressegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2017;0,273156;1,635047;0,97372;3
Pressegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,0049;0,002633;3
Pressegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;4,2;5,1;4,6;3
Pressegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;10,1;23,6;17,5;3
Rauschelesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;12;2017;6,885955;7;6,942978;2
Rauschelesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;7;7;7;2
Rauschelesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;304;337;326,25;4
Rauschelesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2017;0,1788;1,342;0,91045;4
Rauschelesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,051;0,51004;0,30884;4
Rauschelesee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2017;0,1;9,8;2,525;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2017;0,008935;0,019899;0,014719;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2017;0,017;0,0986;0,056125;4
Rauschelesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,0076;0,0143;0,011325;4
Rauschelesee [tief.St.];pH;pH-Wert;;1;1;2017;7,61;8,2;7,8275;4
