MESSSTELLE;PARAMETER;PARAMETERBEZEICHNUNG;DIM;T.von;T.bis;JAHR;MIN;MAX;AVG;ANZ
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2017;0,454547;1,552782;1,107954;4
Rauschelesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,383732;1,752664;1,186025;4
Rauschelesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,0024;0,00135;4
Rauschelesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;3,2;6,2;4,125;4
Rauschelesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;4,5;23,4;13,35;4
Saisser See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2017;0;0;0;0
Saisser See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;0;0;0;0
Saisser See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2017;0;0;0;0
Saisser See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2017;0;0;0;0
Saisser See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2017;0;0;0;0
Saisser See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2017;0;0;0;0
Saisser See [tief.St.];pH;pH-Wert;;1;1;2017;0;0;0;0
Saisser See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2017;0;0;0;0
Saisser See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2017;0;0;0;0
Saisser See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;0;0;0;0
Saisser See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;0;0;0;0
Silbersee Villach [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2017;6;6;6;1
Silbersee Villach [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;273;282;277,5;2
Silbersee Villach [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2017;0,0232;0,0524;0,0378;2
Silbersee Villach [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2017;0,0175;0,0535;0,0355;2
Silbersee Villach [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2017;8,6;9,3;8,95;2
Silbersee Villach [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2017;0,010275;0,0168;0,013538;2
Silbersee Villach [tief.St.];pH;pH-Wert;;1;1;2017;8,4;8,6;8,5;2
Silbersee Villach [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2017;0,536948;0,600964;0,568956;2
Silbersee Villach [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2017;0,001;0,00135;0,001175;2
Silbersee Villach [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;2,4;4,5;3,45;2
Silbersee Villach [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;22,8;25,3;24,05;2
Sonnegger See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;1;1;2017;4;13;8,5;2
Sonnegger See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;334;396;365;2
Sonnegger See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2017;0,0466;0,0497;0,04815;2
Sonnegger See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2017;0,39976;0,5287;0,46423;2
Sonnegger See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2017;10,2;10,4;10,3;2
Sonnegger See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2017;0,0131;0,0191;0,0161;2
Sonnegger See [tief.St.];pH;pH-Wert;;1;1;2017;8,2;8,3;8,25;2
Sonnegger See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;1;1;2017;0;0;0;0
Sonnegger See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2017;0,001;0,0029;0,00195;2
Sonnegger See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;1,5;1,6;1,55;2
Sonnegger See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;15,1;21;18,05;2
St. Andräer Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;2;2017;24;24;24;1
St. Andräer Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;456;480;468;2
St. Andräer Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;2;2;2017;0,0239;0,0248;0,02435;2
St. Andräer Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;2;2017;1,891;4,04146;2,96623;2
St. Andräer Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;2;2;2017;11,2;13,1;12,15;2
St. Andräer Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;2;2017;0,0224;0,0297;0,02605;2
St. Andräer Badesee [tief.St.];pH;pH-Wert;;1;1;2017;8,1;8,1;8,1;2
St. Andräer Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;2;2017;0;0;0;0
St. Andräer Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;2;2017;0,0024;0,0026;0,0025;2
St. Andräer Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;1,2;1,7;1,45;2
St. Andräer Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;20,4;24,7;22,55;2
St. Johanner Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;9;2017;4;4;4;1
St. Johanner Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;4;4;4;1
St. Johanner Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;420;458;439;2
St. Johanner Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;9;9;2017;0,0155;0,0317;0,0236;2
St. Johanner Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;1,01791;1,28325;1,15058;2
St. Johanner Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;9;9;2017;8,8;10;9,4;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;9;9;2017;0,0093;0,016;0,01265;2
St. Johanner Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,0072;0,0092;0,0082;2
St. Johanner Badesee [tief.St.];pH;pH-Wert;;1;1;2017;7,3;7,5;7,4;2
St. Johanner Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;9;2017;0,526412;0,591209;0,558811;2
St. Johanner Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,517225;0,674228;0,595727;2
St. Johanner Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,001;0,001;2
St. Johanner Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;1,7;5,9;3,8;2
St. Johanner Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;22,2;23,2;22,7;2
St. Urban See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;1;1;2017;23;23;23;1
St. Urban See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;257;291;274;2
St. Urban See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;1;1;2017;0,0049;0,0055;0,0052;2
St. Urban See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;1;1;2017;0,00565;0,00565;0,00565;2
St. Urban See [tief.St.];O2;Sauerstoffgehalt;mg/l;1;1;2017;8,7;9,3;9;2
St. Urban See [tief.St.];P-ges;Phosphor gesamt;mg/l;1;1;2017;0,0299;0,0433;0,0366;2
St. Urban See [tief.St.];pH;pH-Wert;;1;1;2017;7,8;8,3;8,05;2
St. Urban See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;1;1;2017;0;0;0;0
St. Urban See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;1;1;2017;0,001;0,0021;0,00155;2
St. Urban See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;0,8;1,7;1,25;2
St. Urban See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;19,6;22,4;21;2
Trattnigteich [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;3;2017;13;25;19;2
Trattnigteich [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;106;120;113;2
Trattnigteich [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;3;3;2017;0,0175;0,1266;0,07205;2
Trattnigteich [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;3;2017;0,027375;0,054875;0,041125;2
Trattnigteich [tief.St.];O2;Sauerstoffgehalt;mg/l;3;3;2017;7,8;10,1;8,95;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2017;0,027025;0,036238;0,031632;2
Trattnigteich [tief.St.];P-ges;Phosphor gesamt;mg/l;3;3;2017;0,0359;0,0388;0,03735;2
Trattnigteich [tief.St.];pH;pH-Wert;;1;1;2017;7,9;8,2;8,05;2
Trattnigteich [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;3;2017;0;0;0;0
Trattnigteich [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;3;2017;0,001;0,00145;0,001225;2
Trattnigteich [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;1,4;2;1,7;2
Trattnigteich [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;16,2;22,5;19,35;2
Turnersee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;5;5;5;1
Turnersee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;316;365;340,5;2
Turnersee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;12;12;2017;0,787;1,559;1,173;2
Turnersee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,498;0,79087;0,644435;2
Turnersee [tief.St.];O2;Sauerstoffgehalt;mg/l;12;12;2017;0,1;0,1;0,1;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;12;2017;0,012474;0,016419;0,014447;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,0071;0,0132;0,01015;2
Turnersee [tief.St.];P-ges;Phosphor gesamt;mg/l;12;12;2017;0,0381;0,0408;0,03945;2
Turnersee [tief.St.];pH;pH-Wert;;1;1;2017;8,2;8,2;8,2;2
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,72587;0,92807;0,82697;2
Turnersee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;12;2017;0,732218;1,057812;0,895015;2
Turnersee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,002;0,0015;2
Turnersee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;3;3,8;3,4;2
Turnersee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;19,6;24,2;21,9;2
Turracher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;1;1;1;1
Turracher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;133;133;133;1
Turracher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;30;30;2017;0,0049;0,0049;0,0049;1
Turracher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,18541;0,18541;0,18541;1
Turracher See [tief.St.];O2;Sauerstoffgehalt;mg/l;30;30;2017;0,7;0,7;0,7;1
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,0086;0,0086;0,0086;1
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;30;30;2017;0,013;0,013;0,013;1
Turracher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;30;2017;0,009563;0,009563;0,009563;1
Turracher See [tief.St.];pH;pH-Wert;;1;1;2017;7,8;7,8;7,8;1
Turracher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,096224;0,096224;0,096224;1
Turracher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,001;0,001;1
Turracher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;5,9;5,9;5,9;1
Turracher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;13,2;13,2;13,2;1
Vassacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;10;2017;0;0;0;0
Vassacher See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2017;7;7;7;1
Vassacher See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;246;250;248;2
Vassacher See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2017;0,0324;0,303;0,1677;2
Vassacher See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2017;0,00565;0,027;0,016325;2
Vassacher See [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2017;0,1;0,1;0,1;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;10;2017;0,01438;0,017882;0,016131;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2017;0,0147;0,0214;0,01805;2
Vassacher See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2017;0,0141;0,0171;0,0156;2
Vassacher See [tief.St.];pH;pH-Wert;;1;1;2017;7,5;7,8;7,65;2
Vassacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2017;0;0;0;0
Vassacher See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;10;2017;0;0;0;0
Vassacher See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2017;0,001;0,002;0,0015;2
Vassacher See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;3,4;3,9;3,65;2
Vassacher See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;22,3;22,7;22,5;2
Weißensee (tief.St.);Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;0,625;2,25;1,4375;2
Weißensee (tief.St.);K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;293;321;310,666667;3
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;80;80;2017;0,1882;0,354;0,262733;3
Weißensee (tief.St.);NH4-N;Ammonium-Stickstoff;mg/l;50;50;2017;0,0165;0,1053;0,0562;3
Weißensee (tief.St.);NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,00565;0,089333;0,048375;3
Weißensee (tief.St.);O2;Sauerstoffgehalt;mg/l;50;50;2017;0,1;0,1;0,1;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;6;2017;0,006512;0,00816;0,007395;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;94;94;2017;0,0191;0,0336;0,028233;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;50;50;2017;0,0086;0,017;0,0123;3
Weißensee (tief.St.);P-ges;Phosphor gesamt;mg/l;0;80;2017;0,008145;0,012106;0,009759;3
Weißensee (tief.St.);pH;pH-Wert;;1;1;2017;7,9;8,2;8;3
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,351555;0,50818;0,406367;3
Weißensee (tief.St.);PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2017;0,281388;0,609604;0,481011;3
Weißensee (tief.St.);PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,002705;0,001568;3
Weißensee (tief.St.);Sichttiefe;Sichttiefe;m;0;0;2017;7,1;12,3;10;3
Weißensee (tief.St.);Wassertemperatur;Wassertemperatur;°C;0;0;2017;8,1;19,8;15,3;3
Wernberger Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;10;2017;10;10;10;1
Wernberger Badesee [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;10;10;10;1
Wernberger Badesee [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;359;401;380;2
Wernberger Badesee [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;10;10;2017;1,1575;1,787;1,47225;2
Wernberger Badesee [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,09;0,20375;0,146875;2
Wernberger Badesee [tief.St.];O2;Sauerstoffgehalt;mg/l;10;10;2017;0,1;0,1;0,1;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;10;10;2017;0,0121;0,0291;0,0206;2
Wernberger Badesee [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,0072;0,0109;0,00905;2
Wernberger Badesee [tief.St.];pH;pH-Wert;;1;1;2017;7,4;7,5;7,45;2
Wernberger Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;10;2017;0,735072;0,906098;0,820585;2
Wernberger Badesee [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;1,155108;1,245881;1,200495;2
Wernberger Badesee [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,001;0,001;2
Wernberger Badesee [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;2,8;4,2;3,5;2
Wernberger Badesee [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;16,3;22,1;19,2;2
Wörthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;30;2017;2,265028;6,220366;4,280351;3
Wörthersee Saag [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;6;2017;2;6,75;3,833333;3
Wörthersee Saag [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;293;327;315,5;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;50;50;2017;0,1068;0,354;0,2408;4
Wörthersee Saag [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;70;70;2017;0,646;0,698;0,668125;4
Wörthersee Saag [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;6;2017;0,00565;0,209843;0,082149;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;50;50;2017;0,1;0,1;0,1;4
Wörthersee Saag [tief.St.];O2;Sauerstoffgehalt;mg/l;70;70;2017;0,1;0,1;0,1;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;70;2017;0,022345;0,027575;0,024356;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,008086;0,018252;0,012157;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;50;50;2017;0,0274;0,0473;0,04105;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;0;50;2017;0,014646;0,019515;0,016386;4
Wörthersee Saag [tief.St.];P-ges;Phosphor gesamt;mg/l;70;70;2017;0,0898;0,0937;0,09155;4
Wörthersee Saag [tief.St.];pH;pH-Wert;;1;1;2017;7,88;8,3;8,0725;4
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;6;2017;0,229996;1,692972;0,872847;4
Wörthersee Saag [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;30;2017;0,665419;2,137543;1,426488;4
Wörthersee Saag [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;6;2017;0,001;0,002181;0,001465;4
Wörthersee Saag [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;4,1;5,1;4,475;4
Wörthersee Saag [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;5,4;19,5;12,55;4
Zmulner See [tief.St.];Chl a int.;Chlorophyll a integr. Gesamtp.;µg/l;0;5;2017;11;11;11;1
Zmulner See [tief.St.];K25;Elektrische Leitfähigkeit bei 25°C;µS/cm;1;1;2017;478;527;502,5;2
Zmulner See [tief.St.];NH4-N;Ammonium-Stickstoff;mg/l;5;5;2017;0,0394;1,302;0,6707;2
Zmulner See [tief.St.];NO3-N;Nitrat-Stickstoff;mg/l;0;5;2017;0,241885;0,521023;0,381454;2
Zmulner See [tief.St.];O2;Sauerstoffgehalt;mg/l;5;5;2017;2,2;6,1;4,15;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;5;5;2017;0,0263;0,1221;0,0742;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;3;2017;0,0186;0,0187;0,01865;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;6;2017;0,019776;0,034489;0,027133;2
Zmulner See [tief.St.];P-ges;Phosphor gesamt;mg/l;0;5;2017;0,020525;0,04455;0,032538;2
Zmulner See [tief.St.];pH;pH-Wert;;1;1;2017;7,9;8,1;8;2
Zmulner See [tief.St.];PHP Biovol.;Phytoplankton Biovolumen;mm³/l;0;5;2017;0;0;0;0
Zmulner See [tief.St.];PO4-P;Phosphat-Phosphor;mg/l;0;5;2017;0,001275;0,0017;0,001488;2
Zmulner See [tief.St.];Sichttiefe;Sichttiefe;m;0;0;2017;2;3,4;2,7;2
Zmulner See [tief.St.];Wassertemperatur;Wassertemperatur;°C;0;0;2017;20,7;22,4;21,55;2
